no,survei,bujur,lintang,tanggal,fase
79789,3,109.37516,-7.50375,2024-08-28,4
79790,3,109.374731,-7.503675,2024-08-28,4
79791,3,109.375269,-7.50371,2024-08-28,4
79792,3,109.375386,-7.503645,2024-08-28,4
79793,3,109.375246,-7.503515,2024-08-28,4
79794,3,109.375101,-7.503623,2024-08-28,4
79795,3,109.37499,-7.503606,2024-08-28,4
79796,3,109.37488,-7.503589,2024-08-28,4
79797,3,109.374821,-7.503452,2024-08-28,4
79798,3,109.374673,-7.503531,2024-08-28,4
79799,3,109.374631,-7.503428,2024-08-28,4
79800,3,109.35245,-7.436383,2024-08-28,4
79801,3,109.352454,-7.436327,2024-08-28,4
79802,3,109.352437,-7.436269,2024-08-28,4
79803,3,109.352789,-7.436253,2024-08-28,4
79804,3,109.352861,-7.436226,2024-08-28,4
79805,3,109.352573,-7.436268,2024-08-28,4
79806,3,109.353041,-7.436154,2024-08-28,4
79807,3,109.352952,-7.43617,2024-08-28,4
79808,3,109.352863,-7.436176,2024-08-28,4
79809,3,109.352786,-7.436185,2024-08-28,4
79810,3,109.352659,-7.436218,2024-08-28,4
79811,3,109.352415,-7.436177,2024-08-28,4
79812,3,109.352275,-7.436132,2024-08-28,4
79813,3,109.352829,-7.436113,2024-08-28,4
79814,3,109.352635,-7.43612,2024-08-28,4
79815,3,109.352596,-7.436015,2024-08-28,4
79816,3,109.352336,-7.436007,2024-08-28,4
79817,3,109.3522,-7.435956,2024-08-28,4
79818,3,109.352819,-7.436008,2024-08-28,4
79819,3,109.352979,-7.436022,2024-08-28,4
79820,3,109.353164,-7.436005,2024-08-28,4
79821,3,109.353379,-7.435934,2024-08-28,4
79822,3,109.353602,-7.435875,2024-08-28,4
79823,3,109.353768,-7.435827,2024-08-28,4
79824,3,109.353225,-7.435853,2024-08-28,4
79825,3,109.352204,-7.435836,2024-08-28,4
79826,3,109.352383,-7.43584,2024-08-28,4
79827,3,109.352568,-7.43584,2024-08-28,4
79828,3,109.352838,-7.435837,2024-08-28,4
79829,3,109.353552,-7.435808,2024-08-28,4
79830,3,109.353747,-7.435781,2024-08-28,4
79831,3,109.353155,-7.435751,2024-08-28,4
79832,3,109.35214,-7.435693,2024-08-28,4
79833,3,109.352352,-7.435696,2024-08-28,4
79834,3,109.352596,-7.435693,2024-08-28,4
79835,3,109.353457,-7.435712,2024-08-28,4
79836,3,109.35286,-7.435691,2024-08-28,4
79837,3,109.353184,-7.435637,2024-08-28,4
79838,3,109.35199,-7.435548,2024-08-28,4
79839,3,109.35212,-7.435583,2024-08-28,4
79840,3,109.352357,-7.435581,2024-08-28,4
79841,3,109.352595,-7.435577,2024-08-28,4
79842,3,109.352854,-7.435574,2024-08-28,4
79843,3,109.353674,-7.435646,2024-08-28,4
79844,3,109.351974,-7.435484,2024-08-28,4
79845,3,109.353133,-7.435536,2024-08-28,4
79846,3,109.35211,-7.435493,2024-08-28,4
79847,3,109.352354,-7.435489,2024-08-28,4
79848,3,109.352594,-7.435485,2024-08-28,4
79849,3,109.352849,-7.435481,2024-08-28,4
79850,3,109.353432,-7.435536,2024-08-28,4
79851,3,109.35195,-7.435406,2024-08-28,4
79852,3,109.352103,-7.435408,2024-08-28,4
79853,3,109.352322,-7.435406,2024-08-28,4
79854,3,109.35259,-7.435403,2024-08-28,4
